C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\Data\ASRT_dog_3T_fMRI_800_600_Run1-31-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,ExperimentVersion,Group,Instr1.DEVICE,Instr2.DEVICE,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay1.ACC,ImageDisplay1.CRESP,ImageDisplay1.DEVICE,ImageDisplay1.DurationError,ImageDisplay1.OnsetDelay,ImageDisplay1.OnsetTime,ImageDisplay1.OnsetToOnsetTime,ImageDisplay1.RESP,ImageDisplay1.RT,ImageDisplay1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run1,Run1.Cycle,Run1.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,PracBlockList2,PracBlockList2.Cycle,PracBlockList2.Sample,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE,DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,PracTrialList3,PracTrialList3.Cycle,PracTrialList3.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,1,4,,,,,,,,,,,1,4,Keyboard,-11,11,428300,0,4,376,428676,,4,376,1,428300,4,376,Images\B4.bmp,Images\B4.bmp,,,,,,,1,1,1,TrialProc,4,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,2,3,,,,,,,,,,,1,3,Keyboard,-4,4,428913,0,3,423,429336,,3,423,1,428913,3,423,Images\B3.bmp,Images\B3.bmp,,,,,,,1,2,2,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,3,1,,,,,,,,,,,1,1,Keyboard,-14,14,429543,0,1,425,429968,,1,425,1,429543,1,425,Images\B1.bmp,Images\B1.bmp,,,,,,,1,3,3,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,4,2,,,,,,,,,,,1,2,Keyboard,-7,7,430156,0,2,416,430572,,2,416,1,430156,2,416,Images\B2.bmp,Images\B2.bmp,,,,,,,1,4,4,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,5,2,,,,,,,,,,,1,2,Keyboard,-1,1,430770,0,2,405,431175,,2,405,1,430770,2,405,Images\B2.bmp,Images\B2.bmp,,,,,,,1,5,5,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,6,3,,,,,,,,,,,1,3,Keyboard,-11,11,431400,0,3,433,431833,,3,433,1,431400,3,433,Images\B3.bmp,Images\B3.bmp,,,,,,,1,6,6,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,7,2,,,,,,,,,,,1,2,Keyboard,-4,4,432013,0,2,385,432398,,2,385,1,432013,2,385,Images\B2.bmp,Images\B2.bmp,,,,,,,1,7,7,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,8,3,,,,,,,,,,,1,3,Keyboard,-14,14,432643,0,3,372,433015,,3,372,1,432643,3,372,Images\B3.bmp,Images\B3.bmp,,,,,,,1,8,8,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,9,1,,,,,,,,,,,1,1,Keyboard,-8,8,433257,0,1,429,433686,,1,429,1,433257,1,429,Images\B1.bmp,Images\B1.bmp,,,,,,,1,9,9,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,31,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19286945830</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T03:30:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-31-1,60.317,EBList,1.0.0.804,1,Keyboard,Keyboard,31,2109678982,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 3:30:07,12:30:07,3.0.3.43,1,0,,Keyboard,-999999,12,413793,0,s,8184,421977,0,,Keyboard,-999999,8,1447968,0,{SPACE},24646,1472614,0,,Keyboard,-999999,10,427487,0,s,482,427969,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,2,487471,0,s,498,487969,1,1,1,PracBlockProc2,PracBlockList2,10,1,,,,,,,,,,,1,1,Keyboard,-1,1,433870,0,1,407,434277,,1,407,1,433870,1,407,Images\B1.bmp,Images\B1.bmp,,,,,,,1,10,10,TrialProc,1,PracTrialList3,Prac
