C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\ASRT_dog_3T_fMRI_800_600_Run2-10-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,ExperimentVersion,Group,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay1.ACC,ImageDisplay1.CRESP,ImageDisplay1.DEVICE,ImageDisplay1.DurationError,ImageDisplay1.OnsetDelay,ImageDisplay1.OnsetTime,ImageDisplay1.OnsetToOnsetTime,ImageDisplay1.RESP,ImageDisplay1.RT,ImageDisplay1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run2,Run2.Cycle,Run2.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,DisplayLetter.DEVICE[Trial],Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE[SubTrial],DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,1,1,,,,,,,,,,,1,1,Keyboard,-2,2,42719,0,1,345,43064,,1,345,1,42719,1,345,Images\B1.bmp,Images\B1.bmp,,,,1,1,1,TrialProc,1,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,2,2,,,,,,,,,,,0,2,Keyboard,-12,12,43349,0,3,312,43661,,2,,0,43349,3,312,Images\B2.bmp,Images\B2.bmp,,,,1,2,2,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,3,3,,,,,,,,,,,1,3,Keyboard,-6,6,43963,0,3,291,44254,,3,291,1,43963,3,291,Images\B3.bmp,Images\B3.bmp,,,,1,3,3,TrialProc,3,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,4,2,,,,,,,,,,,0,2,Keyboard,-16,16,44593,0,3,229,44822,,2,,0,44593,3,229,Images\B2.bmp,Images\B2.bmp,,,,1,4,4,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,5,2,,,,,,,,,,,1,2,Keyboard,-9,9,45206,0,2,313,45519,,2,313,1,45206,2,313,Images\B2.bmp,Images\B2.bmp,,,,1,5,5,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,6,2,1,2,Keyboard,-3,3,45820,0,2,329,46149,,,,,,,,,,,2,2,329,1,45820,2,329,Images\R1.bmp,Images\B2.bmp,1,1,1,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,7,1,,,,,,,,,,,1,1,Keyboard,-13,13,46450,0,1,291,46741,,1,291,1,46450,1,291,Images\B1.bmp,Images\B1.bmp,2,1,2,,,,TrialProc,1,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,8,3,0,3,Keyboard,-6,6,47063,0,1,211,47274,,,,,,,,,,,3,3,,0,47063,1,211,Images\R1.bmp,Images\B3.bmp,3,1,3,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,9,1,,,,,,,,,,,1,1,Keyboard,0,0,47677,0,1,338,48015,,1,338,1,47677,1,338,Images\B1.bmp,Images\B1.bmp,4,1,4,,,,TrialProc,1,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run2,10,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2733034945251</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-22T03:42:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-10-1,60.318,EBList,1.0.0.696,1,10,1436516711,RList,Full,3.0.3.60,3.0.3.60,03-22-2019,2019-03-22 오전 3:42:06,12:42:06,3.0.3.43,1,0,,Keyboard,-999999,21,10058,0,s,26338,36396,0,,Keyboard,-999999,17,762406,0,{SPACE},25606,788012,0,,Keyboard,-999999,11,41907,0,s,489,42396,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,10,101907,0,s,489,102396,BlockProc,BlockList,10,4,0,,,-10,10,48307,0,,0,0,,,,,,,,,,,4,4,-48307,0,48307,,0,Images\R1.bmp,Images\B4.bmp,5,1,5,,,,TrialProc2,RList,LearnTrialList,P
