C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\ASRT_dog_3T_fMRI_800_600_Run3-18-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,EndMsg.DEVICE,ExperimentVersion,Group,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run3,Run3.Cycle,Run3.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE,DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,1,3,,,,,,,,,,,1,3,Keyboard,-6,6,37085,0,3,352,37437,,3,352,1,37085,3,352,Images\B3.bmp,Images\B3.bmp,,,,1,1,1,TrialProc,3,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,2,1,,,,,,,,,,,1,1,Keyboard,-16,16,37715,0,1,318,38033,,1,318,1,37715,1,318,Images\B1.bmp,Images\B1.bmp,,,,1,2,2,TrialProc,1,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,3,2,,,,,,,,,,,1,2,Keyboard,-9,9,38328,0,2,298,38626,,2,298,1,38328,2,298,Images\B2.bmp,Images\B2.bmp,,,,1,3,3,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,4,1,,,,,,,,,,,1,1,Keyboard,-2,2,38941,0,1,276,39217,,1,276,1,38941,1,276,Images\B1.bmp,Images\B1.bmp,,,,1,4,4,TrialProc,1,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,5,4,,,,,,,,,,,1,4,Keyboard,-12,12,39571,0,4,314,39885,,4,314,1,39571,4,314,Images\B4.bmp,Images\B4.bmp,,,,1,5,5,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,6,3,1,3,Keyboard,-6,6,40185,0,3,309,40494,,,,,,,,,,,3,3,309,1,40185,3,309,Images\R1.bmp,Images\B3.bmp,1,1,1,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,7,3,,,,,,,,,,,1,3,Keyboard,-16,16,40815,0,3,302,41117,,3,302,1,40815,3,302,Images\B3.bmp,Images\B3.bmp,2,1,2,,,,TrialProc,3,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,8,4,1,4,Keyboard,-9,9,41428,0,4,325,41753,,,,,,,,,,,4,4,325,1,41428,4,325,Images\R1.bmp,Images\B4.bmp,3,1,3,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,9,1,,,,,,,,,,,1,1,Keyboard,-3,3,42042,0,1,322,42364,,1,322,1,42042,1,322,Images\B1.bmp,Images\B1.bmp,4,1,4,,,,TrialProc,1,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run3,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12147088245677</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-02T01:11:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-18-1,60.318,EBList,Keyboard,1.0.0.710,1,18,923306867,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,2019-04-02 오전 1:11:55,10:11:55,3.0.3.43,1,0,,Keyboard,-999999,8,9795,0,s,20964,30759,0,,Keyboard,-999999,12,36272,0,s,487,36759,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,13,96272,0,s,488,96760,BlockProc,BlockList,10,2,1,2,Keyboard,-13,13,42672,0,2,273,42945,,,,,,,,,,,2,2,273,1,42672,2,273,Images\R1.bmp,Images\B2.bmp,5,1,5,,,,TrialProc2,RList,LearnTrialList,P
