C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\Data\ASRT_dog_3T_fMRI_800_600_Run3-2-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,EndMsg.DEVICE,ExperimentVersion,Group,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run3,Run3.Cycle,Run3.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE,DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,1,4,,,,,,,,,,,1,4,Keyboard,-2,2,54128,0,4,341,54469,,4,341,1,54128,4,341,Images\B4.bmp,Images\B4.bmp,,,,1,1,1,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,2,3,,,,,,,,,,,1,3,Keyboard,-12,12,54758,0,3,347,55105,,3,347,1,54758,3,347,Images\B3.bmp,Images\B3.bmp,,,,1,2,2,TrialProc,3,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,3,2,,,,,,,,,,,1,2,Keyboard,-6,6,55372,0,2,328,55700,,2,328,1,55372,2,328,Images\B2.bmp,Images\B2.bmp,,,,1,3,3,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,4,3,,,,,,,,,,,1,3,Keyboard,-16,16,56002,0,3,352,56354,,3,352,1,56002,3,352,Images\B3.bmp,Images\B3.bmp,,,,1,4,4,TrialProc,3,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,5,4,,,,,,,,,,,1,4,Keyboard,-9,9,56615,0,4,356,56971,,4,356,1,56615,4,356,Images\B4.bmp,Images\B4.bmp,,,,1,5,5,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,6,1,1,1,Keyboard,-3,3,57229,0,1,351,57580,,,,,,,,,,,1,1,351,1,57229,1,351,Images\R1.bmp,Images\B1.bmp,1,1,1,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,7,4,,,,,,,,,,,1,4,Keyboard,-13,13,57859,0,4,376,58235,,4,376,1,57859,4,376,Images\B4.bmp,Images\B4.bmp,2,1,2,,,,TrialProc,4,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,8,2,1,2,Keyboard,-6,6,58472,0,2,350,58822,,,,,,,,,,,2,2,350,1,58472,2,350,Images\R1.bmp,Images\B2.bmp,3,1,3,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,9,2,,,,,,,,,,,1,2,Keyboard,0,0,59086,0,2,336,59422,,2,336,1,59086,2,336,Images\B2.bmp,Images\B2.bmp,4,1,4,,,,TrialProc,2,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run3,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6886276779166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-15T03:02:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-2-1,60.317,EBList,Keyboard,1.0.0.662,1,2,1446820154,RList,Full,3.0.3.60,3.0.3.60,03-15-2019,2019-03-15 오전 3:02:24,12:02:24,3.0.3.43,1,0,,Keyboard,-999999,21,8088,0,s,39710,47798,0,,Keyboard,-999999,1,53299,0,s,507,53806,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,10,113316,0,s,482,113798,BlockProc,BlockList,10,4,1,4,Keyboard,-10,10,59716,0,4,345,60061,,,,,,,,,,,4,4,345,1,59716,4,345,Images\R1.bmp,Images\B4.bmp,5,1,5,,,,TrialProc2,RList,LearnTrialList,P
