C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\ASRT_dog_3T_fMRI_800_600_Run3-13-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,EndMsg.DEVICE,ExperimentVersion,Group,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run3,Run3.Cycle,Run3.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,DisplayLetter.DEVICE[Trial],Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE[SubTrial],DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,1,4,,,,,,,,,,,1,4,Keyboard,-5,5,34737,0,4,479,35216,,4,479,1,34737,4,479,Images\B4.bmp,Images\B4.bmp,,,,1,1,1,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,2,4,,,,,,,,,,,1,4,Keyboard,-15,15,35367,0,4,348,35715,,4,348,1,35367,4,348,Images\B4.bmp,Images\B4.bmp,,,,1,2,2,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,3,4,,,,,,,,,,,1,4,Keyboard,-9,9,35981,0,4,198,36179,,4,198,1,35981,4,198,Images\B4.bmp,Images\B4.bmp,,,,1,3,3,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,4,2,,,,,,,,,,,0,2,Keyboard,-2,2,36594,0,4,207,36801,,2,,0,36594,4,207,Images\B2.bmp,Images\B2.bmp,,,,1,4,4,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,5,2,,,,,,,,,,,1,2,Keyboard,-12,12,37224,0,2,321,37545,,2,321,1,37224,2,321,Images\B2.bmp,Images\B2.bmp,,,,1,5,5,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,6,3,0,3,Keyboard,-5,5,37837,0,2,214,38051,,,,,,,,,,,3,3,,0,37837,2,214,Images\R1.bmp,Images\B3.bmp,1,1,1,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,7,2,,,,,,,,,,,1,2,Keyboard,-15,15,38467,0,2,329,38796,,2,329,1,38467,2,329,Images\B2.bmp,Images\B2.bmp,2,1,2,,,,TrialProc,2,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,8,1,1,1,Keyboard,-9,9,39081,0,1,357,39438,,,,,,,,,,,1,1,357,1,39081,1,357,Images\R1.bmp,Images\B1.bmp,3,1,3,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,9,3,,,,,,,,,,,1,3,Keyboard,-2,2,39694,0,3,354,40048,,3,354,1,39694,3,354,Images\B3.bmp,Images\B3.bmp,4,1,4,,,,TrialProc,3,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run3,13,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6202017669910</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T04:03:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-13-1,60.318,EBList,Keyboard,1.0.0.695,1,13,85654282,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 4:03:37,13:03:37,3.0.3.43,1,0,,Keyboard,-999999,21,7299,0,s,21112,28411,0,,Keyboard,-999999,14,33925,0,s,486,34411,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,,0,,Keyboard,-999999,13,93925,0,s,486,94411,BlockProc,BlockList,10,2,1,2,Keyboard,-12,12,40324,0,2,335,40659,,,,,,,,,,,2,2,335,1,40324,2,335,Images\R1.bmp,Images\B2.bmp,5,1,5,,,,TrialProc2,RList,LearnTrialList,P
