C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\ASRT_dog_3T_fMRI_800_600_Run1-15-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,ExperimentVersion,Group,Instr1.DEVICE,Instr2.DEVICE,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay1.ACC,ImageDisplay1.CRESP,ImageDisplay1.DEVICE,ImageDisplay1.DurationError,ImageDisplay1.OnsetDelay,ImageDisplay1.OnsetTime,ImageDisplay1.OnsetToOnsetTime,ImageDisplay1.RESP,ImageDisplay1.RT,ImageDisplay1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run1,Run1.Cycle,Run1.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,PracBlockList2,PracBlockList2.Cycle,PracBlockList2.Sample,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE,DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,PracTrialList3,PracTrialList3.Cycle,PracTrialList3.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,1,2,,,,,,,,,,,1,2,Keyboard,-9,9,444767,0,2,392,445159,,2,392,1,444767,2,392,Images\B2.bmp,Images\B2.bmp,,,,,,,1,1,1,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,2,3,,,,,,,,,,,1,3,Keyboard,-2,2,445380,0,3,315,445695,,3,315,1,445380,3,315,Images\B3.bmp,Images\B3.bmp,,,,,,,1,2,2,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,3,3,,,,,,,,,,,1,3,Keyboard,-12,12,446010,0,3,341,446351,,3,341,1,446010,3,341,Images\B3.bmp,Images\B3.bmp,,,,,,,1,3,3,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,4,1,,,,,,,,,,,1,1,Keyboard,-6,6,446624,0,1,277,446901,,1,277,1,446624,1,277,Images\B1.bmp,Images\B1.bmp,,,,,,,1,4,4,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,5,3,,,,,,,,,,,1,3,Keyboard,-16,16,447254,0,3,331,447585,,3,331,1,447254,3,331,Images\B3.bmp,Images\B3.bmp,,,,,,,1,5,5,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,6,3,,,,,,,,,,,1,3,Keyboard,-9,9,447867,0,3,286,448153,,3,286,1,447867,3,286,Images\B3.bmp,Images\B3.bmp,,,,,,,1,6,6,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,7,3,,,,,,,,,,,1,3,Keyboard,-3,3,448481,0,3,314,448795,,3,314,1,448481,3,314,Images\B3.bmp,Images\B3.bmp,,,,,,,1,7,7,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,8,4,,,,,,,,,,,1,4,Keyboard,-13,13,449111,0,4,306,449417,,4,306,1,449111,4,306,Images\B4.bmp,Images\B4.bmp,,,,,,,1,8,8,TrialProc,4,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,9,2,,,,,,,,,,,1,2,Keyboard,-6,6,449724,0,2,335,450059,,2,335,1,449724,2,335,Images\B2.bmp,Images\B2.bmp,,,,,,,1,9,9,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6287370309395</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-26T06:25:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-15-1,60.323,EBList,1.0.0.743,1,Keyboard,Keyboard,15,-461051444,RList,Full,3.0.3.60,3.0.3.60,03-26-2019,2019-03-26 오전 6:25:52,15:25:52,3.0.3.43,1,0,,Keyboard,-999999,15,430409,0,s,8029,438438,0,,Keyboard,-999999,23,1464454,0,{SPACE},51267,1515721,0,,Keyboard,-999999,0,443938,0,s,500,444438,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,17,503955,0,s,483,504438,1,1,1,PracBlockProc2,PracBlockList2,10,1,,,,,,,,,,,1,1,Keyboard,0,0,450338,0,1,287,450625,,1,287,1,450338,1,287,Images\B1.bmp,Images\B1.bmp,,,,,,,1,10,10,TrialProc,1,PracTrialList3,Prac
