C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\Data\ASRT_dog_3T_fMRI_800_600_Run2-33-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,ExperimentVersion,Group,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay1.ACC,ImageDisplay1.CRESP,ImageDisplay1.DEVICE,ImageDisplay1.DurationError,ImageDisplay1.OnsetDelay,ImageDisplay1.OnsetTime,ImageDisplay1.OnsetToOnsetTime,ImageDisplay1.RESP,ImageDisplay1.RT,ImageDisplay1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run2,Run2.Cycle,Run2.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,DisplayLetter.DEVICE[Trial],Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE[SubTrial],DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,1,3,,,,,,,,,,,1,3,Keyboard,-3,3,39284,0,3,472,39756,,3,472,1,39284,3,472,Images\B3.bmp,Images\B3.bmp,,,,1,1,1,TrialProc,3,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,2,3,,,,,,,,,,,1,3,Keyboard,-13,13,39914,0,3,350,40264,,3,350,1,39914,3,350,Images\B3.bmp,Images\B3.bmp,,,,1,2,2,TrialProc,3,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,3,1,,,,,,,,,,,1,1,Keyboard,-6,6,40527,0,1,298,40825,,1,298,1,40527,1,298,Images\B1.bmp,Images\B1.bmp,,,,1,3,3,TrialProc,1,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,4,2,,,,,,,,,,,0,2,Keyboard,0,0,41141,0,3,341,41482,,2,,0,41141,3,341,Images\B2.bmp,Images\B2.bmp,,,,1,4,4,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,5,4,,,,,,,,,,,1,4,Keyboard,-10,10,41771,0,4,341,42112,,4,341,1,41771,4,341,Images\B4.bmp,Images\B4.bmp,,,,1,5,5,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,6,2,1,2,Keyboard,-3,3,42384,0,2,331,42715,,,,,,,,,,,2,2,331,1,42384,2,331,Images\R1.bmp,Images\B2.bmp,1,1,1,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,7,1,,,,,,,,,,,1,1,Keyboard,-13,13,43014,0,1,407,43421,,1,407,1,43014,1,407,Images\B1.bmp,Images\B1.bmp,2,1,2,,,,TrialProc,1,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,8,3,1,3,Keyboard,-7,7,43628,0,3,340,43968,,,,,,,,,,,3,3,340,1,43628,3,340,Images\R1.bmp,Images\B3.bmp,3,1,3,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,9,3,,,,,,,,,,,1,3,Keyboard,0,0,44241,0,3,293,44534,,3,293,1,44241,3,293,Images\B3.bmp,Images\B3.bmp,4,1,4,,,,TrialProc,3,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run2,33,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">140960124474</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T06:52:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-33-1,60.317,EBList,1.0.0.759,1,33,-771179167,RList,Full,3.0.3.60,3.0.3.60,04-23-2019,2019-04-23 오전 6:52:54,15:52:54,3.0.3.43,1,0,,Keyboard,-999999,10,7552,0,s,25409,32961,0,,Keyboard,-999999,17,758969,0,{SPACE},23209,782178,0,,Keyboard,-999999,11,38472,0,s,489,38961,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,,0,,Keyboard,-999999,11,98472,0,s,489,98961,BlockProc,BlockList,10,1,1,1,Keyboard,-10,10,44871,0,1,295,45166,,,,,,,,,,,1,1,295,1,44871,1,295,Images\R1.bmp,Images\B1.bmp,5,1,5,,,,TrialProc2,RList,LearnTrialList,P
