C:\Users\Cogneuro\Desktop\Ã·º¹fMRI_FCSL\ASRT_main\ASRT_dog_3T_fMRI_800_600_Run1-3-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,ExperimentVersion,Group,Instr1.DEVICE,Instr2.DEVICE,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay1.ACC,ImageDisplay1.CRESP,ImageDisplay1.DEVICE,ImageDisplay1.DurationError,ImageDisplay1.OnsetDelay,ImageDisplay1.OnsetTime,ImageDisplay1.OnsetToOnsetTime,ImageDisplay1.RESP,ImageDisplay1.RT,ImageDisplay1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run1,Run1.Cycle,Run1.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,DisplayLetter.DEVICE[Trial],Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,PracBlockList2,PracBlockList2.Cycle,PracBlockList2.Sample,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE[SubTrial],DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,PracTrialList3,PracTrialList3.Cycle,PracTrialList3.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,1,2,,,,,,,,,,,1,2,Keyboard,-1,1,740999,0,2,402,741401,,2,402,1,740999,2,402,Images\B2.bmp,Images\B2.bmp,,,,,,,1,1,1,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,2,3,,,,,,,,,,,1,3,Keyboard,-11,11,741629,0,3,363,741992,,3,363,1,741629,3,363,Images\B3.bmp,Images\B3.bmp,,,,,,,1,2,2,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,3,1,,,,,,,,,,,1,1,Keyboard,-4,4,742242,0,1,351,742593,,1,351,1,742242,1,351,Images\B1.bmp,Images\B1.bmp,,,,,,,1,3,3,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,4,2,,,,,,,,,,,1,2,Keyboard,-14,14,742872,0,2,387,743259,,2,387,1,742872,2,387,Images\B2.bmp,Images\B2.bmp,,,,,,,1,4,4,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,5,2,,,,,,,,,,,1,2,Keyboard,-7,7,743485,0,2,326,743811,,2,326,1,743485,2,326,Images\B2.bmp,Images\B2.bmp,,,,,,,1,5,5,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,6,4,,,,,,,,,,,0,4,Keyboard,-1,1,744099,0,3,362,744461,,4,,0,744099,3,362,Images\B4.bmp,Images\B4.bmp,,,,,,,1,6,6,TrialProc,4,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,7,4,,,,,,,,,,,1,4,Keyboard,-11,11,744729,0,4,414,745143,,4,414,1,744729,4,414,Images\B4.bmp,Images\B4.bmp,,,,,,,1,7,7,TrialProc,4,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,8,4,,,,,,,,,,,1,4,Keyboard,-4,4,745342,0,4,354,745696,,4,354,1,745342,4,354,Images\B4.bmp,Images\B4.bmp,,,,,,,1,8,8,TrialProc,4,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,9,3,,,,,,,,,,,1,3,Keyboard,-14,14,745972,0,3,479,746451,,3,479,1,745972,3,479,Images\B3.bmp,Images\B3.bmp,,,,,,,1,9,9,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,3,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">19576597084</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T00:19:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-3-1,60.322,EBList,1.0.0.700,1,Keyboard,Keyboard,3,-1895593396,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,,9:19:45,3.0.3.43,1,0,,Keyboard,-999999,10,718385,0,s,16292,734677,0,,Keyboard,-999999,16,1760686,0,{SPACE},51018,1811704,0,,Keyboard,-999999,9,740186,0,s,491,740677,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,8,800186,0,s,491,800677,1,1,1,PracBlockProc2,PracBlockList2,10,3,,,,,,,,,,,1,3,Keyboard,-8,8,746586,0,3,383,746969,,3,383,1,746586,3,383,Images\B3.bmp,Images\B3.bmp,,,,,,,1,10,10,TrialProc,3,PracTrialList3,Prac
