C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\Data\ASRT_dog_3T_fMRI_800_600_Run3-27-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,EndMsg.DEVICE,ExperimentVersion,Group,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run3,Run3.Cycle,Run3.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE,DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,1,2,,,,,,,,,,,1,2,Keyboard,-10,10,34613,0,2,349,34962,,2,349,1,34613,2,349,Images\B2.bmp,Images\B2.bmp,,,,1,1,1,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,2,2,,,,,,,,,,,1,2,Keyboard,-4,4,35227,0,2,325,35552,,2,325,1,35227,2,325,Images\B2.bmp,Images\B2.bmp,,,,1,2,2,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,3,1,,,,,,,,,,,1,1,Keyboard,-14,14,35857,0,1,340,36197,,1,340,1,35857,1,340,Images\B1.bmp,Images\B1.bmp,,,,1,3,3,TrialProc,1,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,4,2,,,,,,,,,,,1,2,Keyboard,-7,7,36470,0,2,373,36843,,2,373,1,36470,2,373,Images\B2.bmp,Images\B2.bmp,,,,1,4,4,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,5,4,,,,,,,,,,,1,4,Keyboard,-1,1,37084,0,4,435,37519,,4,435,1,37084,4,435,Images\B4.bmp,Images\B4.bmp,,,,1,5,5,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,6,1,1,1,Keyboard,-11,11,37714,0,1,332,38046,,,,,,,,,,,1,1,332,1,37714,1,332,Images\R1.bmp,Images\B1.bmp,1,1,1,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,7,1,,,,,,,,,,,1,1,Keyboard,-4,4,38327,0,1,253,38580,,1,253,1,38327,1,253,Images\B1.bmp,Images\B1.bmp,2,1,2,,,,TrialProc,1,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,8,3,0,3,Keyboard,-14,14,38957,0,1,204,39161,,,,,,,,,,,3,3,,0,38957,1,204,Images\R1.bmp,Images\B3.bmp,3,1,3,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,9,2,,,,,,,,,,,1,2,Keyboard,-8,8,39571,0,2,335,39906,,2,335,1,39571,2,335,Images\B2.bmp,Images\B2.bmp,4,1,4,,,,TrialProc,2,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run3,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14644136958051</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-19T01:06:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run3-27-1,60.318,EBList,Keyboard,1.0.0.731,1,27,-1698882271,RList,Full,3.0.3.60,3.0.3.60,04-19-2019,2019-04-19 오전 1:06:19,10:06:19,3.0.3.43,1,0,,Keyboard,-999999,13,7855,0,s,20428,28283,0,,Keyboard,-999999,2,33785,0,s,498,34283,Press,PressRunProc2,1,1,1,Run3,3,1,1,1,1,0,,Keyboard,-999999,2,93785,0,s,498,94283,BlockProc,BlockList,10,2,1,2,Keyboard,-1,1,40184,0,2,342,40526,,,,,,,,,,,2,2,342,1,40184,2,342,Images\R1.bmp,Images\B2.bmp,5,1,5,,,,TrialProc2,RList,LearnTrialList,P
