C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\ASRT_dog_3T_fMRI_800_600_Run1-5-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,ExperimentVersion,Group,Instr1.DEVICE,Instr2.DEVICE,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay1.ACC,ImageDisplay1.CRESP,ImageDisplay1.DEVICE,ImageDisplay1.DurationError,ImageDisplay1.OnsetDelay,ImageDisplay1.OnsetTime,ImageDisplay1.OnsetToOnsetTime,ImageDisplay1.RESP,ImageDisplay1.RT,ImageDisplay1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run1,Run1.Cycle,Run1.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,DisplayLetter.DEVICE[Trial],Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,PracBlockList2,PracBlockList2.Cycle,PracBlockList2.Sample,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE[SubTrial],DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,PracTrialList3,PracTrialList3.Cycle,PracTrialList3.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,1,3,,,,,,,,,,,1,3,Keyboard,-3,3,487923,0,3,354,488277,,3,354,1,487923,3,354,Images\B3.bmp,Images\B3.bmp,,,,,,,1,1,1,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,2,1,,,,,,,,,,,1,1,Keyboard,-13,13,488553,0,1,332,488885,,1,332,1,488553,1,332,Images\B1.bmp,Images\B1.bmp,,,,,,,1,2,2,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,3,4,,,,,,,,,,,1,4,Keyboard,-6,6,489166,0,4,313,489479,,4,313,1,489166,4,313,Images\B4.bmp,Images\B4.bmp,,,,,,,1,3,3,TrialProc,4,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,4,2,,,,,,,,,,,1,2,Keyboard,1,-1,489779,0,2,295,490074,,2,295,1,489779,2,295,Images\B2.bmp,Images\B2.bmp,,,,,,,1,4,4,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,5,2,,,,,,,,,,,1,2,Keyboard,-9,9,490409,0,2,361,490770,,2,361,1,490409,2,361,Images\B2.bmp,Images\B2.bmp,,,,,,,1,5,5,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,6,1,,,,,,,,,,,1,1,Keyboard,-3,3,491023,0,1,347,491370,,1,347,1,491023,1,347,Images\B1.bmp,Images\B1.bmp,,,,,,,1,6,6,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,7,2,,,,,,,,,,,1,2,Keyboard,-13,13,491653,0,2,358,492011,,2,358,1,491653,2,358,Images\B2.bmp,Images\B2.bmp,,,,,,,1,7,7,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,8,3,,,,,,,,,,,1,3,Keyboard,-6,6,492266,0,3,320,492586,,3,320,1,492266,3,320,Images\B3.bmp,Images\B3.bmp,,,,,,,1,8,8,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,9,1,,,,,,,,,,,1,1,Keyboard,0,0,492880,0,1,358,493238,,1,358,1,492880,1,358,Images\B1.bmp,Images\B1.bmp,,,,,,,1,9,9,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">127468043945</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-19T03:19:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-5-1,60.317,EBList,1.0.0.706,1,Keyboard,Keyboard,5,-1380203160,RList,Full,3.0.3.60,3.0.3.60,03-19-2019,2019-03-19 오전 3:19:34,12:19:34,3.0.3.43,1,0,,Keyboard,-999999,20,475836,0,s,5764,481600,0,,Keyboard,-999999,18,1507610,0,{SPACE},25514,1533124,0,,Keyboard,-999999,10,487110,0,s,490,487600,Press,PressRunProc1,1,1,1,Run1,1,1,,,,,0,,Keyboard,-999999,10,547110,0,s,490,547600,1,1,1,PracBlockProc2,PracBlockList2,10,4,,,,,,,,,,,1,4,Keyboard,-10,10,493510,0,4,350,493860,,4,350,1,493510,4,350,Images\B4.bmp,Images\B4.bmp,,,,,,,1,10,10,TrialProc,4,PracTrialList3,Prac
