C:\Users\Cogneuro\Desktop\첨복fMRI_FCSL\ASRT_main\Data\ASRT_dog_3T_fMRI_800_600_Run2-34-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,ExperimentVersion,Group,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay1.ACC,ImageDisplay1.CRESP,ImageDisplay1.DEVICE,ImageDisplay1.DurationError,ImageDisplay1.OnsetDelay,ImageDisplay1.OnsetTime,ImageDisplay1.OnsetToOnsetTime,ImageDisplay1.RESP,ImageDisplay1.RT,ImageDisplay1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run2,Run2.Cycle,Run2.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE,DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,1,4,,,,,,,,,,,1,4,Keyboard,-2,2,36983,0,4,355,37338,,4,355,1,36983,4,355,Images\B4.bmp,Images\B4.bmp,,,,1,1,1,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,2,1,,,,,,,,,,,1,1,Keyboard,-12,12,37613,0,1,325,37938,,1,325,1,37613,1,325,Images\B1.bmp,Images\B1.bmp,,,,1,2,2,TrialProc,1,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,3,2,,,,,,,,,,,1,2,Keyboard,-6,6,38227,0,2,368,38595,,2,368,1,38227,2,368,Images\B2.bmp,Images\B2.bmp,,,,1,3,3,TrialProc,2,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,4,4,,,,,,,,,,,1,4,Keyboard,1,-1,38840,0,4,337,39177,,4,337,1,38840,4,337,Images\B4.bmp,Images\B4.bmp,,,,1,4,4,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,5,4,,,,,,,,,,,1,4,Keyboard,-9,9,39470,0,4,306,39776,,4,306,1,39470,4,306,Images\B4.bmp,Images\B4.bmp,,,,1,5,5,TrialProc,4,PracTrialList,Prac
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,6,2,0,2,Keyboard,-3,3,40084,0,4,252,40336,,,,,,,,,,,2,2,,0,40084,4,252,Images\R1.bmp,Images\B2.bmp,1,1,1,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,7,4,,,,,,,,,,,1,4,Keyboard,-13,13,40714,0,4,334,41048,,4,334,1,40714,4,334,Images\B4.bmp,Images\B4.bmp,2,1,2,,,,TrialProc,4,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,8,3,1,3,Keyboard,-6,6,41327,0,3,348,41675,,,,,,,,,,,3,3,348,1,41327,3,348,Images\R1.bmp,Images\B3.bmp,3,1,3,,,,TrialProc2,RList,LearnTrialList,P
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,9,4,,,,,,,,,,,1,4,Keyboard,-16,16,41957,0,4,358,42315,,4,358,1,41957,4,358,Images\B4.bmp,Images\B4.bmp,4,1,4,,,,TrialProc,4,LearnTrialList,R
ASRT_dog_3T_fMRI_800_600_Run2,34,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">2584285281034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-26T02:45:02Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run2-34-1,60.323,EBList,1.0.0.765,1,34,-1282407893,RList,Full,3.0.3.60,3.0.3.60,04-26-2019,2019-04-26 오전 2:45:02,11:45:02,3.0.3.43,1,0,,Keyboard,-999999,22,8882,0,s,21779,30661,0,,Keyboard,-999999,18,756669,0,{SPACE},18339,775008,0,,Keyboard,-999999,10,36171,0,s,490,36661,Press,PressRunProc,1,1,1,Run2,2,1,1,1,1,0,,Keyboard,-999999,10,96171,0,s,489,96660,BlockProc,BlockList,10,4,1,4,Keyboard,-9,9,42570,0,4,389,42959,,,,,,,,,,,4,4,389,1,42570,4,389,Images\R1.bmp,Images\B4.bmp,5,1,5,,,,TrialProc2,RList,LearnTrialList,P
