C:\Users\Cogneuro\Desktop\Ã·º¹fMRI_FCSL\ASRT_main\ASRT_dog_3T_fMRI_800_600_Run1-18-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,EList,ExperimentVersion,Group,Instr1.DEVICE,Instr2.DEVICE,Name,RandomSeed,RList[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Fixation1.ACC,Fixation1.CRESP,Fixation1.DEVICE,Fixation1.DurationError,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation1.RESP,Fixation1.RT,Fixation1.RTTime,ImageDisplay1.ACC,ImageDisplay1.CRESP,ImageDisplay1.DEVICE,ImageDisplay1.DurationError,ImageDisplay1.OnsetDelay,ImageDisplay1.OnsetTime,ImageDisplay1.OnsetToOnsetTime,ImageDisplay1.RESP,ImageDisplay1.RT,ImageDisplay1.RTTime,ImageDisplay2.ACC,ImageDisplay2.CRESP,ImageDisplay2.DEVICE,ImageDisplay2.DurationError,ImageDisplay2.OnsetDelay,ImageDisplay2.OnsetTime,ImageDisplay2.OnsetToOnsetTime,ImageDisplay2.RESP,ImageDisplay2.RT,ImageDisplay2.RTTime,MenuItem,Procedure[Block],Run1,Run1.Cycle,Run1.Sample,Running[Block],RunNum,Trial,BlockList,BlockList.Cycle,BlockList.Sample,Fixation14.ACC,Fixation14.CRESP,Fixation14.DEVICE,Fixation14.DurationError,Fixation14.OnsetDelay,Fixation14.OnsetTime,Fixation14.OnsetToOnsetTime,Fixation14.RESP,Fixation14.RT,Fixation14.RTTime,PracBlockList2,PracBlockList2.Cycle,PracBlockList2.Sample,Procedure[Trial],Running[Trial],SubTrial,CorrectResponse,DisplayBlack.ACC,DisplayBlack.CRESP,DisplayBlack.DEVICE,DisplayBlack.DurationError,DisplayBlack.OnsetDelay,DisplayBlack.OnsetTime,DisplayBlack.OnsetToOnsetTime,DisplayBlack.RESP,DisplayBlack.RT,DisplayBlack.RTTime,DisplayLetter.ACC,DisplayLetter.CRESP,DisplayLetter.DEVICE,DisplayLetter.DurationError,DisplayLetter.OnsetDelay,DisplayLetter.OnsetTime,DisplayLetter.OnsetToOnsetTime,DisplayLetter.RESP,DisplayLetter.RT,DisplayLetter.RTTime,EBList,event,finalRT,firstACC,firstON,firstRESP,firstRT,ImageFile1,ImageFile2,LearnTrialList,LearnTrialList.Cycle,LearnTrialList.Sample,PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,PracTrialList3,PracTrialList3.Cycle,PracTrialList3.Sample,Procedure[SubTrial],RList[SubTrial],Running[SubTrial],TrialType
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,1,3,,,,,,,,,,,1,3,Keyboard,-7,7,2838057,0,3,368,2838425,,3,368,1,2838057,3,368,Images\B3.bmp,Images\B3.bmp,,,,,,,1,1,1,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,2,1,,,,,,,,,,,1,1,Keyboard,-1,1,2838671,0,1,341,2839012,,1,341,1,2838671,1,341,Images\B1.bmp,Images\B1.bmp,,,,,,,1,2,2,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,3,2,,,,,,,,,,,1,2,Keyboard,-11,11,2839301,0,2,359,2839660,,2,359,1,2839301,2,359,Images\B2.bmp,Images\B2.bmp,,,,,,,1,3,3,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,4,1,,,,,,,,,,,1,1,Keyboard,-4,4,2839914,0,1,321,2840235,,1,321,1,2839914,1,321,Images\B1.bmp,Images\B1.bmp,,,,,,,1,4,4,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,5,1,,,,,,,,,,,1,1,Keyboard,-14,14,2840544,0,1,320,2840864,,1,320,1,2840544,1,320,Images\B1.bmp,Images\B1.bmp,,,,,,,1,5,5,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,6,2,,,,,,,,,,,1,2,Keyboard,-8,8,2841158,0,2,343,2841501,,2,343,1,2841158,2,343,Images\B2.bmp,Images\B2.bmp,,,,,,,1,6,6,TrialProc,2,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,7,4,,,,,,,,,,,1,4,Keyboard,-1,1,2841771,0,4,390,2842161,,4,390,1,2841771,4,390,Images\B4.bmp,Images\B4.bmp,,,,,,,1,7,7,TrialProc,4,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,8,1,,,,,,,,,,,1,1,Keyboard,-11,11,2842401,0,1,316,2842717,,1,316,1,2842401,1,316,Images\B1.bmp,Images\B1.bmp,,,,,,,1,8,8,TrialProc,1,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,9,3,,,,,,,,,,,1,3,Keyboard,-5,5,2843015,0,3,377,2843392,,3,377,1,2843015,3,377,Images\B3.bmp,Images\B3.bmp,,,,,,,1,9,9,TrialProc,3,PracTrialList3,Prac
ASRT_dog_3T_fMRI_800_600_Run1,18,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12099605014936</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T23:52:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ASRT_dog_3T_fMRI_800_600_Run1-18-1,60.318,EBList,1.0.0.754,1,Keyboard,Keyboard,18,684733481,RList,Full,3.0.3.60,3.0.3.60,04-02-2019,,8:52:47,3.0.3.43,1,0,,Keyboard,-999999,11,2821495,0,s,10235,2831730,0,,Keyboard,-999999,23,3857745,0,{SPACE},22981,3880726,0,,Keyboard,-999999,15,2837245,0,s,485,2837730,Press,PressRunProc1,1,1,1,Run1,1,1,,,,0,,Keyboard,-999999,15,2897245,0,s,485,2897730,1,1,1,PracBlockProc2,PracBlockList2,10,4,,,,,,,,,,,0,,,-15,15,2843645,0,,0,0,,4,-2843645,0,2843645,,0,Images\B4.bmp,Images\B4.bmp,,,,,,,1,10,10,TrialProc,4,PracTrialList3,Prac
